"","GEO","REVENUE","Ref_Date","FUND","Value","Category","GEO2"
"709","Quebec","Other provinces","2013/2014","Sponsored research",3068,"Other government","QC"
"710","Saskatchewan","Other revenue type","2013/2014","Capital",506,"Investment, donations, grants and other","SK"
"711","Saskatchewan","Investments","2013/2014","Endowment",41845,"Investment, donations, grants and other","SK"
"712","Saskatchewan","Federal","2013/2014","Sponsored research",83040,"Federal","SK"
"713","Saskatchewan","Other provinces","2013/2014","General operating",20635,"Other government","SK"
"714","Saskatchewan","Municipal","2013/2014","Sponsored research",54,"Other government","SK"
"715","Saskatchewan","Foreign","2013/2014","General operating",391,"Other government","SK"
"716","Saskatchewan","Tuition and other fees","2013/2014","General operating",218700,"Tuition and other fees","SK"
"717","Saskatchewan","Other provinces","2013/2014","Sponsored research",1659,"Other government","SK"
"718","Saskatchewan","Foreign","2013/2014","Special purpose and trust",18,"Other government","SK"
"719","Saskatchewan","Federal","2013/2014","Special purpose and trust",4892,"Federal","SK"
"720","Saskatchewan","Total donations","2013/2014","Sponsored research",10084,"Investment, donations, grants and other","SK"
"721","Saskatchewan","Provincial","2013/2014","Sponsored research",60126,"Provincial","SK"
"722","Saskatchewan","Total grants","2013/2014","Special purpose and trust",3040,"Investment, donations, grants and other","SK"
"723","Saskatchewan","Investments","2013/2014","Special purpose and trust",20734,"Investment, donations, grants and other","SK"
"724","Saskatchewan","Provincial","2013/2014","Capital",44866,"Provincial","SK"
"725","Saskatchewan","Foreign","2013/2014","Sponsored research",249,"Other government","SK"
"726","Saskatchewan","Total donations","2013/2014","Capital",3231,"Investment, donations, grants and other","SK"
"727","Saskatchewan","Investments","2013/2014","General operating",28741,"Investment, donations, grants and other","SK"
"728","Saskatchewan","Investments","2013/2014","Capital",2049,"Investment, donations, grants and other","SK"
"729","Saskatchewan","Total grants","2013/2014","General operating",5768,"Investment, donations, grants and other","SK"
"730","Saskatchewan","Provincial","2013/2014","Ancillary enterprises",100,"Provincial","SK"
"731","Saskatchewan","Tuition and other fees","2013/2014","Special purpose and trust",1286,"Tuition and other fees","SK"
"732","Saskatchewan","Federal","2013/2014","General operating",9697,"Federal","SK"
"733","Saskatchewan","Provincial","2013/2014","Special purpose and trust",73164,"Provincial","SK"
"734","Saskatchewan","Provincial","2013/2014","General operating",471714,"Provincial","SK"
"735","Saskatchewan","Total grants","2013/2014","Sponsored research",50823,"Investment, donations, grants and other","SK"
"736","Saskatchewan","Other revenue type","2013/2014","Ancillary enterprises",74794,"Investment, donations, grants and other","SK"
"737","Saskatchewan","Investments","2013/2014","Sponsored research",7208,"Investment, donations, grants and other","SK"
"738","Saskatchewan","Total donations","2013/2014","Special purpose and trust",17244,"Investment, donations, grants and other","SK"
"739","Saskatchewan","Total donations","2013/2014","Endowment",9028,"Investment, donations, grants and other","SK"
"740","Saskatchewan","Municipal","2013/2014","General operating",76,"Other government","SK"
"741","Saskatchewan","Municipal","2013/2014","Special purpose and trust",91,"Other government","SK"
"742","Saskatchewan","Investments","2013/2014","Ancillary enterprises",11,"Investment, donations, grants and other","SK"
"743","Saskatchewan","Other revenue type","2013/2014","General operating",49773,"Investment, donations, grants and other","SK"
"744","Saskatchewan","Other revenue type","2013/2014","Sponsored research",493,"Investment, donations, grants and other","SK"
"745","Saskatchewan","Other revenue type","2013/2014","Special purpose and trust",44632,"Investment, donations, grants and other","SK"
"746","Saskatchewan","Total donations","2013/2014","General operating",5721,"Investment, donations, grants and other","SK"
"747","Alberta","Investments","2012/2013","Ancillary enterprises",237,"Investment, donations, grants and other","AB"
"748","Alberta","Other provinces","2012/2013","Sponsored research",12353,"Other government","AB"
"749","Alberta","Investments","2012/2013","Capital",2864,"Investment, donations, grants and other","AB"
"750","Alberta","Tuition and other fees","2012/2013","General operating",774925,"Tuition and other fees","AB"
"751","Alberta","Investments","2012/2013","Special purpose and trust",31359,"Investment, donations, grants and other","AB"
"752","Alberta","Federal","2012/2013","Sponsored research",292487,"Federal","AB"
"753","Alberta","Total grants","2012/2013","General operating",12514,"Investment, donations, grants and other","AB"
"754","Alberta","Other provinces","2012/2013","Special purpose and trust",15,"Other government","AB"
"755","Alberta","Total grants","2012/2013","Sponsored research",174191,"Investment, donations, grants and other","AB"
"756","Alberta","Other revenue type","2012/2013","Capital",1156,"Investment, donations, grants and other","AB"
"757","Alberta","Other provinces","2012/2013","General operating",856,"Other government","AB"
"758","Alberta","Total donations","2012/2013","Sponsored research",45984,"Investment, donations, grants and other","AB"
"759","Alberta","Investments","2012/2013","General operating",81199,"Investment, donations, grants and other","AB"
"760","Alberta","Foreign","2012/2013","Sponsored research",5695,"Other government","AB"
"761","Alberta","Foreign","2012/2013","Special purpose and trust",2392,"Other government","AB"
"762","Alberta","Investments","2012/2013","Sponsored research",30498,"Investment, donations, grants and other","AB"
"763","Alberta","Provincial","2012/2013","Capital",40256,"Provincial","AB"
"764","Alberta","Foreign","2012/2013","General operating",25565,"Other government","AB"
"765","Alberta","Municipal","2012/2013","General operating",785,"Other government","AB"
"766","Alberta","Municipal","2012/2013","Capital",1897,"Other government","AB"
"767","Alberta","Other revenue type","2012/2013","General operating",169724,"Investment, donations, grants and other","AB"
"768","Alberta","Federal","2012/2013","Endowment",1215,"Federal","AB"
"769","Alberta","Provincial","2012/2013","Sponsored research",186616,"Provincial","AB"
"770","Alberta","Provincial","2012/2013","General operating",1460528,"Provincial","AB"
"771","Alberta","Total grants","2012/2013","Capital",629,"Investment, donations, grants and other","AB"
"772","Alberta","Total donations","2012/2013","Endowment",44648,"Investment, donations, grants and other","AB"
"773","Alberta","Federal","2012/2013","Capital",5722,"Federal","AB"
"774","Alberta","Total grants","2012/2013","Ancillary enterprises",24,"Investment, donations, grants and other","AB"
"775","Alberta","Provincial","2012/2013","Ancillary enterprises",479,"Provincial","AB"
"776","Alberta","Total donations","2012/2013","Capital",6708,"Investment, donations, grants and other","AB"
"777","Alberta","Municipal","2012/2013","Special purpose and trust",99,"Other government","AB"
"778","Alberta","Total grants","2012/2013","Special purpose and trust",10058,"Investment, donations, grants and other","AB"
"779","Alberta","Municipal","2012/2013","Sponsored research",1695,"Other government","AB"
"780","Alberta","Other provinces","2012/2013","Capital",83,"Other government","AB"
"781","Alberta","Investments","2012/2013","Endowment",111617,"Investment, donations, grants and other","AB"
"782","Alberta","Federal","2012/2013","Special purpose and trust",1474,"Federal","AB"
"783","Alberta","Total donations","2012/2013","Special purpose and trust",32159,"Investment, donations, grants and other","AB"
"784","Alberta","Federal","2012/2013","General operating",8145,"Federal","AB"
"785","Alberta","Other revenue type","2012/2013","Special purpose and trust",23389,"Investment, donations, grants and other","AB"
"786","Alberta","Total donations","2012/2013","General operating",28211,"Investment, donations, grants and other","AB"
"787","Alberta","Provincial","2012/2013","Special purpose and trust",139448,"Provincial","AB"
"788","Alberta","Other revenue type","2012/2013","Ancillary enterprises",244877,"Investment, donations, grants and other","AB"
"789","Alberta","Tuition and other fees","2012/2013","Special purpose and trust",229,"Tuition and other fees","AB"
"790","Alberta","Other revenue type","2012/2013","Sponsored research",22217,"Investment, donations, grants and other","AB"
"791","British Columbia","Federal","2012/2013","Ancillary enterprises",538,"Federal","BC"
"792","British Columbia","Federal","2012/2013","Capital",964,"Federal","BC"
"793","British Columbia","Provincial","2012/2013","Capital",61551,"Provincial","BC"
"794","British Columbia","Other revenue type","2012/2013","Capital",14067,"Investment, donations, grants and other","BC"
"795","British Columbia","Total grants","2012/2013","Special purpose and trust",31584,"Investment, donations, grants and other","BC"
"796","British Columbia","Municipal","2012/2013","General operating",36,"Other government","BC"
"797","British Columbia","Provincial","2012/2013","Ancillary enterprises",829,"Provincial","BC"
"798","British Columbia","Total donations","2012/2013","Ancillary enterprises",732,"Investment, donations, grants and other","BC"
"799","British Columbia","Provincial","2012/2013","Special purpose and trust",145703,"Provincial","BC"
"800","British Columbia","Municipal","2012/2013","Ancillary enterprises",300,"Other government","BC"
