"","GEO","REVENUE","Ref_Date","FUND","Value","Category","GEO2"
"1525","New Brunswick","Miscellaneous","2002/2003","Operating",2214,"Investment, donations and other","NB"
"1526","New Brunswick","Federal","2002/2003","Operating",3552,"Federal","NB"
"1527","New Brunswick","Ancillary enterprises","2002/2003","Operating",306,"Investment, donations and other","NB"
"1528","New Brunswick","Fees","2002/2003","Operating",22990,"Fees","NB"
"1529","New Brunswick","Investment income","2002/2003","Operating",46,"Investment, donations and other","NB"
"1530","New Brunswick","Provincial","2002/2003","Operating",78317,"Provincial","NB"
"1531","New Brunswick","Provincial","2002/2003","Capital",229,"Provincial","NB"
"1532","Newfoundland and Labrador","Miscellaneous","2002/2003","Operating",783,"Investment, donations and other","NL"
"1533","Newfoundland and Labrador","Ancillary enterprises","2002/2003","Operating",4355,"Investment, donations and other","NL"
"1534","Newfoundland and Labrador","Provincial","2002/2003","Operating",55624,"Provincial","NL"
"1535","Newfoundland and Labrador","Fees","2002/2003","Operating",15670,"Fees","NL"
"1536","Newfoundland and Labrador","Municipal","2002/2003","Operating",20,"Municipal","NL"
"1537","Newfoundland and Labrador","Federal","2002/2003","Operating",13516,"Federal","NL"
"1538","Newfoundland and Labrador","Investment income","2002/2003","Operating",111,"Investment, donations and other","NL"
"1539","Newfoundland and Labrador","Provincial","2002/2003","Capital",582,"Provincial","NL"
"1540","Newfoundland and Labrador","Miscellaneous","2002/2003","Capital",1565,"Investment, donations and other","NL"
"1541","Nova Scotia","Provincial","2002/2003","Operating",73036,"Provincial","NS"
"1542","Nova Scotia","Miscellaneous","2002/2003","Capital",5,"Investment, donations and other","NS"
"1543","Nova Scotia","Ancillary enterprises","2002/2003","Operating",6325,"Investment, donations and other","NS"
"1544","Nova Scotia","Investment income","2002/2003","Capital",6,"Investment, donations and other","NS"
"1545","Nova Scotia","Provincial","2002/2003","Capital",1000,"Provincial","NS"
"1546","Nova Scotia","Fees","2002/2003","Operating",26686,"Fees","NS"
"1547","Nova Scotia","Investment income","2002/2003","Operating",460,"Investment, donations and other","NS"
"1548","Nova Scotia","Miscellaneous","2002/2003","Operating",4067,"Investment, donations and other","NS"
"1549","Nova Scotia","Federal","2002/2003","Capital",979,"Federal","NS"
"1550","Nova Scotia","Federal","2002/2003","Operating",18159,"Federal","NS"
"1551","Ontario","Investment income","2002/2003","Capital",329,"Investment, donations and other","ON"
"1552","Ontario","Federal","2002/2003","Operating",27579,"Federal","ON"
"1553","Ontario","Investment income","2002/2003","Sponsored research",16,"Investment, donations and other","ON"
"1554","Ontario","Municipal","2002/2003","Operating",5673,"Municipal","ON"
"1555","Ontario","Donations, bequests and non-government grants","2002/2003","Capital",5527,"Investment, donations and other","ON"
"1556","Ontario","Donations, bequests and non-government grants","2002/2003","Operating",2758,"Investment, donations and other","ON"
"1557","Ontario","Donations, bequests and non-government grants","2002/2003","Sponsored research",356,"Investment, donations and other","ON"
"1558","Ontario","Ancillary enterprises","2002/2003","Operating",198135,"Investment, donations and other","ON"
"1559","Ontario","Miscellaneous","2002/2003","Operating",220377,"Investment, donations and other","ON"
"1560","Ontario","Investment income","2002/2003","Operating",8938,"Investment, donations and other","ON"
"1561","Ontario","Fees","2002/2003","Operating",605155,"Fees","ON"
"1562","Ontario","Provincial","2002/2003","Capital",68976,"Provincial","ON"
"1563","Ontario","Provincial","2002/2003","Operating",970690,"Provincial","ON"
"1564","Prince Edward Island","Ancillary enterprises","2002/2003","Operating",1722,"Investment, donations and other","PE"
"1565","Prince Edward Island","Provincial","2002/2003","Operating",16716,"Provincial","PE"
"1566","Prince Edward Island","Miscellaneous","2002/2003","Operating",3136,"Investment, donations and other","PE"
"1567","Prince Edward Island","Donations, bequests and non-government grants","2002/2003","Operating",282,"Investment, donations and other","PE"
"1568","Prince Edward Island","Federal","2002/2003","Operating",600,"Federal","PE"
"1569","Prince Edward Island","Fees","2002/2003","Operating",11338,"Fees","PE"
"1570","Prince Edward Island","Federal","2002/2003","Capital",891,"Federal","PE"
"1571","Prince Edward Island","Donations, bequests and non-government grants","2002/2003","Capital",1440,"Investment, donations and other","PE"
"1572","Prince Edward Island","Borrowings","2002/2003","Capital",1000,"Investment, donations and other","PE"
"1573","Prince Edward Island","Provincial","2002/2003","Capital",1393,"Provincial","PE"
"1574","Quebec","Ancillary enterprises","2002/2003","Operating",79741,"Investment, donations and other","QC"
"1575","Quebec","Miscellaneous","2002/2003","Operating",81317,"Investment, donations and other","QC"
"1576","Quebec","Donations, bequests and non-government grants","2002/2003","Operating",44379,"Investment, donations and other","QC"
"1577","Quebec","Investment income","2002/2003","Capital",1275,"Investment, donations and other","QC"
"1578","Quebec","Borrowings","2002/2003","Capital",3982,"Investment, donations and other","QC"
"1579","Quebec","Provincial","2002/2003","Sponsored research",67,"Provincial","QC"
"1580","Quebec","Federal","2002/2003","Operating",1626,"Federal","QC"
"1581","Quebec","Provincial","2002/2003","Capital",203185,"Provincial","QC"
"1582","Quebec","Miscellaneous","2002/2003","Sponsored research",125,"Investment, donations and other","QC"
"1583","Quebec","Investment income","2002/2003","Operating",3334,"Investment, donations and other","QC"
"1584","Quebec","Donations, bequests and non-government grants","2002/2003","Capital",4,"Investment, donations and other","QC"
"1585","Quebec","Fees","2002/2003","Operating",100207,"Fees","QC"
"1586","Quebec","Provincial","2002/2003","Operating",1472106,"Provincial","QC"
"1587","Quebec","Miscellaneous","2002/2003","Capital",6234,"Investment, donations and other","QC"
"1588","Saskatchewan","Federal","2002/2003","Operating",2322,"Federal","SK"
"1589","Saskatchewan","Miscellaneous","2002/2003","Capital",9,"Investment, donations and other","SK"
"1590","Saskatchewan","Donations, bequests and non-government grants","2002/2003","Capital",4,"Investment, donations and other","SK"
"1591","Saskatchewan","Provincial","2002/2003","Capital",5524,"Provincial","SK"
"1592","Saskatchewan","Miscellaneous","2002/2003","Operating",4184,"Investment, donations and other","SK"
"1593","Saskatchewan","Investment income","2002/2003","Operating",1037,"Investment, donations and other","SK"
"1594","Saskatchewan","Donations, bequests and non-government grants","2002/2003","Operating",455,"Investment, donations and other","SK"
"1595","Saskatchewan","Provincial","2002/2003","Operating",142669,"Provincial","SK"
"1596","Saskatchewan","Investment income","2002/2003","Capital",62,"Investment, donations and other","SK"
"1597","Saskatchewan","Ancillary enterprises","2002/2003","Operating",6485,"Investment, donations and other","SK"
"1598","Saskatchewan","Fees","2002/2003","Operating",27421,"Fees","SK"
"1599","Alberta","Ancillary enterprises","2001/2002","Capital",4953,"Investment, donations and other","AB"
"1600","Alberta","Provincial","2001/2002","Capital",13969,"Provincial","AB"
"1601","Alberta","Miscellaneous","2001/2002","Operating",40197,"Investment, donations and other","AB"
"1602","Alberta","Donations, bequests and non-government grants","2001/2002","Capital",528,"Investment, donations and other","AB"
"1603","Alberta","Fees","2001/2002","Operating",252212,"Fees","AB"
"1604","Alberta","Donations, bequests and non-government grants","2001/2002","Operating",13196,"Investment, donations and other","AB"
"1605","Alberta","Municipal","2001/2002","Capital",100,"Municipal","AB"
"1606","Alberta","Federal","2001/2002","Sponsored research",26,"Federal","AB"
"1607","Alberta","Federal","2001/2002","Operating",18309,"Federal","AB"
"1608","Alberta","Miscellaneous","2001/2002","Capital",13823,"Investment, donations and other","AB"
"1609","Alberta","Municipal","2001/2002","Operating",3453,"Municipal","AB"
"1610","Alberta","Provincial","2001/2002","Operating",465919,"Provincial","AB"
"1611","Alberta","Ancillary enterprises","2001/2002","Operating",84910,"Investment, donations and other","AB"
"1612","Alberta","Investment income","2001/2002","Capital",10,"Investment, donations and other","AB"
"1613","Alberta","Investment income","2001/2002","Operating",13353,"Investment, donations and other","AB"
"1614","British Columbia","Donations, bequests and non-government grants","2001/2002","Capital",11247,"Investment, donations and other","BC"
"1615","British Columbia","Miscellaneous","2001/2002","Capital",3823,"Investment, donations and other","BC"
"1616","British Columbia","Federal","2001/2002","Operating",5554,"Federal","BC"
"1617","British Columbia","Investment income","2001/2002","Operating",3687,"Investment, donations and other","BC"
"1618","British Columbia","Federal","2001/2002","Sponsored research",3,"Federal","BC"
"1619","British Columbia","Provincial","2001/2002","Capital",33731,"Provincial","BC"
"1620","British Columbia","Miscellaneous","2001/2002","Sponsored research",111,"Investment, donations and other","BC"
"1621","British Columbia","Borrowings","2001/2002","Capital",10529,"Investment, donations and other","BC"
"1622","British Columbia","Donations, bequests and non-government grants","2001/2002","Operating",5478,"Investment, donations and other","BC"
"1623","British Columbia","Municipal","2001/2002","Operating",61,"Municipal","BC"
"1624","British Columbia","Fees","2001/2002","Operating",158845,"Fees","BC"
"1625","British Columbia","Ancillary enterprises","2001/2002","Operating",44850,"Investment, donations and other","BC"
"1626","British Columbia","Provincial","2001/2002","Sponsored research",20,"Provincial","BC"
"1627","British Columbia","Miscellaneous","2001/2002","Operating",45474,"Investment, donations and other","BC"
"1628","British Columbia","Investment income","2001/2002","Capital",233,"Investment, donations and other","BC"
"1629","British Columbia","Provincial","2001/2002","Operating",465828,"Provincial","BC"
"1630","Manitoba","Provincial","2001/2002","Capital",8071,"Provincial","MB"
"1631","Manitoba","Ancillary enterprises","2001/2002","Capital",21,"Investment, donations and other","MB"
"1632","Manitoba","Municipal","2001/2002","Operating",24,"Municipal","MB"
"1633","Manitoba","Provincial","2001/2002","Operating",91799,"Provincial","MB"
"1634","Manitoba","Investment income","2001/2002","Operating",325,"Investment, donations and other","MB"
"1635","Manitoba","Federal","2001/2002","Capital",946,"Federal","MB"
"1636","Manitoba","Federal","2001/2002","Operating",668,"Federal","MB"
"1637","Manitoba","Miscellaneous","2001/2002","Operating",2667,"Investment, donations and other","MB"
"1638","Manitoba","Ancillary enterprises","2001/2002","Operating",8696,"Investment, donations and other","MB"
"1639","Manitoba","Investment income","2001/2002","Capital",-3,"Investment, donations and other","MB"
"1640","Manitoba","Fees","2001/2002","Operating",30126,"Fees","MB"
"1641","Manitoba","Donations, bequests and non-government grants","2001/2002","Capital",1036,"Investment, donations and other","MB"
"1642","Manitoba","Donations, bequests and non-government grants","2001/2002","Operating",1318,"Investment, donations and other","MB"
"1643","New Brunswick","Federal","2001/2002","Operating",3672,"Federal","NB"
"1644","New Brunswick","Ancillary enterprises","2001/2002","Operating",291,"Investment, donations and other","NB"
"1645","New Brunswick","Miscellaneous","2001/2002","Operating",1956,"Investment, donations and other","NB"
"1646","New Brunswick","Provincial","2001/2002","Operating",77862,"Provincial","NB"
"1647","New Brunswick","Provincial","2001/2002","Capital",4048,"Provincial","NB"
"1648","New Brunswick","Fees","2001/2002","Operating",21077,"Fees","NB"
"1649","New Brunswick","Investment income","2001/2002","Operating",41,"Investment, donations and other","NB"
"1650","Newfoundland and Labrador","Miscellaneous","2001/2002","Operating",801,"Investment, donations and other","NL"
"1651","Newfoundland and Labrador","Investment income","2001/2002","Operating",184,"Investment, donations and other","NL"
"1652","Newfoundland and Labrador","Federal","2001/2002","Operating",13308,"Federal","NL"
"1653","Newfoundland and Labrador","Provincial","2001/2002","Capital",665,"Provincial","NL"
"1654","Newfoundland and Labrador","Ancillary enterprises","2001/2002","Operating",4354,"Investment, donations and other","NL"
"1655","Newfoundland and Labrador","Fees","2001/2002","Operating",11781,"Fees","NL"
"1656","Newfoundland and Labrador","Donations, bequests and non-government grants","2001/2002","Capital",661,"Investment, donations and other","NL"
"1657","Newfoundland and Labrador","Donations, bequests and non-government grants","2001/2002","Operating",5152,"Investment, donations and other","NL"
"1658","Newfoundland and Labrador","Provincial","2001/2002","Operating",51773,"Provincial","NL"
"1659","Newfoundland and Labrador","Municipal","2001/2002","Operating",19,"Municipal","NL"
"1660","Nova Scotia","Provincial","2001/2002","Operating",66322,"Provincial","NS"
"1661","Nova Scotia","Investment income","2001/2002","Operating",332,"Investment, donations and other","NS"
"1662","Nova Scotia","Provincial","2001/2002","Capital",1000,"Provincial","NS"
"1663","Nova Scotia","Miscellaneous","2001/2002","Operating",4953,"Investment, donations and other","NS"
"1664","Nova Scotia","Federal","2001/2002","Operating",21246,"Federal","NS"
"1665","Nova Scotia","Ancillary enterprises","2001/2002","Operating",6263,"Investment, donations and other","NS"
"1666","Nova Scotia","Fees","2001/2002","Operating",25842,"Fees","NS"
"1667","Ontario","Federal","2001/2002","Operating",24116,"Federal","ON"
"1668","Ontario","Investment income","2001/2002","Capital",299,"Investment, donations and other","ON"
"1669","Ontario","Donations, bequests and non-government grants","2001/2002","Capital",283,"Investment, donations and other","ON"
"1670","Ontario","Ancillary enterprises","2001/2002","Operating",185858,"Investment, donations and other","ON"
"1671","Ontario","Municipal","2001/2002","Operating",5516,"Municipal","ON"
"1672","Ontario","Federal","2001/2002","Sponsored research",30,"Federal","ON"
"1673","Ontario","Fees","2001/2002","Operating",538497,"Fees","ON"
"1674","Ontario","Donations, bequests and non-government grants","2001/2002","Operating",7955,"Investment, donations and other","ON"
"1675","Ontario","Miscellaneous","2001/2002","Operating",179147,"Investment, donations and other","ON"
"1676","Ontario","Provincial","2001/2002","Capital",70695,"Provincial","ON"
"1677","Ontario","Donations, bequests and non-government grants","2001/2002","Sponsored research",211,"Investment, donations and other","ON"
"1678","Ontario","Borrowings","2001/2002","Capital",5957,"Investment, donations and other","ON"
"1679","Ontario","Investment income","2001/2002","Operating",13606,"Investment, donations and other","ON"
"1680","Ontario","Provincial","2001/2002","Operating",931234,"Provincial","ON"
"1681","Prince Edward Island","Ancillary enterprises","2001/2002","Operating",1662,"Investment, donations and other","PE"
"1682","Prince Edward Island","Miscellaneous","2001/2002","Capital",205,"Investment, donations and other","PE"
"1683","Prince Edward Island","Provincial","2001/2002","Capital",519,"Provincial","PE"
"1684","Prince Edward Island","Miscellaneous","2001/2002","Operating",2938,"Investment, donations and other","PE"
"1685","Prince Edward Island","Fees","2001/2002","Operating",10576,"Fees","PE"
"1686","Prince Edward Island","Federal","2001/2002","Capital",537,"Federal","PE"
"1687","Prince Edward Island","Provincial","2001/2002","Operating",15374,"Provincial","PE"
"1688","Prince Edward Island","Federal","2001/2002","Operating",440,"Federal","PE"
"1689","Quebec","Provincial","2001/2002","Capital",197126,"Provincial","QC"
"1690","Quebec","Federal","2001/2002","Capital",98,"Federal","QC"
"1691","Quebec","Miscellaneous","2001/2002","Sponsored research",125,"Investment, donations and other","QC"
"1692","Quebec","Investment income","2001/2002","Operating",4798,"Investment, donations and other","QC"
"1693","Quebec","Investment income","2001/2002","Capital",728,"Investment, donations and other","QC"
"1694","Quebec","Miscellaneous","2001/2002","Operating",65817,"Investment, donations and other","QC"
"1695","Quebec","Provincial","2001/2002","Operating",1428484,"Provincial","QC"
"1696","Quebec","Miscellaneous","2001/2002","Capital",16063,"Investment, donations and other","QC"
"1697","Quebec","Donations, bequests and non-government grants","2001/2002","Operating",39066,"Investment, donations and other","QC"
"1698","Quebec","Ancillary enterprises","2001/2002","Operating",106503,"Investment, donations and other","QC"
"1699","Quebec","Fees","2001/2002","Operating",94978,"Fees","QC"
"1700","Quebec","Federal","2001/2002","Operating",2588,"Federal","QC"
"1701","Saskatchewan","Donations, bequests and non-government grants","2001/2002","Capital",47,"Investment, donations and other","SK"
"1702","Saskatchewan","Provincial","2001/2002","Capital",2853,"Provincial","SK"
"1703","Saskatchewan","Miscellaneous","2001/2002","Operating",3390,"Investment, donations and other","SK"
"1704","Saskatchewan","Donations, bequests and non-government grants","2001/2002","Operating",500,"Investment, donations and other","SK"
"1705","Saskatchewan","Investment income","2001/2002","Operating",1139,"Investment, donations and other","SK"
"1706","Saskatchewan","Investment income","2001/2002","Capital",38,"Investment, donations and other","SK"
"1707","Saskatchewan","Fees","2001/2002","Operating",24367,"Fees","SK"
"1708","Saskatchewan","Federal","2001/2002","Capital",53,"Federal","SK"
"1709","Saskatchewan","Federal","2001/2002","Operating",3283,"Federal","SK"
"1710","Saskatchewan","Provincial","2001/2002","Operating",138189,"Provincial","SK"
"1711","Saskatchewan","Ancillary enterprises","2001/2002","Operating",6423,"Investment, donations and other","SK"
